device;ano-mes;sensor;valor_maximo;valor_medio;valor_minimo
sirrosteste_UCS_AMV-17;2024-03;ruido;1465.00;116.31;56.90
sirrosteste_UCS_AMV-17;2024-03;eco2;3790.00;46.95;-29.16
sirrosteste_UCS_AMV-17;2024-03;etvoc;3440.00;525.70;-51.20
sirrosteste_UCS_AMV-17;2023-12;temperatura;31.40;26.43;22.70
sirrosteste_UCS_AMV-17;2023-12;umidade;77.10;65.66;35.40
sirrosteste_UCS_AMV-17;2023-12;luminosidade;28.70;3.83;0.00
sirrosteste_UCS_AMV-17;2023-12;ruido;109.00;64.01;45.50
sirrosteste_UCS_AMV-17;2023-12;eco2;2888.00;546.72;0.00
sirrosteste_UCS_AMV-17;2023-12;etvoc;3015.00;1579.24;401.00
sirrosteste_UCS_AMV-17;2023-11;temperatura;31.10;25.43;21.30
sirrosteste_UCS_AMV-17;2023-11;umidade;81.30;67.16;37.80
sirrosteste_UCS_AMV-17;2023-11;luminosidade;28.80;2.10;0.00
sirrosteste_UCS_AMV-17;2023-11;ruido;107.20;64.14;45.30
sirrosteste_UCS_AMV-17;2023-11;eco2;11173.00;1158.60;0.00
sirrosteste_UCS_AMV-17;2023-11;etvoc;6901.00;1944.88;400.00
sirrosteste_UCS_AMV-17;2023-10;temperatura;25.00;19.82;17.10
sirrosteste_UCS_AMV-17;2023-10;umidade;72.70;60.77;44.30
sirrosteste_UCS_AMV-17;2023-10;luminosidade;391.40;24.29;0.00
sirrosteste_UCS_AMV-17;2023-10;ruido;112.80;63.07;42.40
sirrosteste_UCS_AMV-17;2023-10;eco2;613.00;192.40;0.00
sirrosteste_UCS_AMV-17;2023-10;etvoc;1917.00;1276.73;400.00
sirrosteste_UCS_AMV-17;2023-09;temperatura;24.50;19.59;15.00
sirrosteste_UCS_AMV-17;2023-09;umidade;83.20;61.89;43.10
sirrosteste_UCS_AMV-17;2023-09;luminosidade;1362.50;35.99;0.00
sirrosteste_UCS_AMV-17;2023-09;ruido;120.00;64.44;42.00
sirrosteste_UCS_AMV-17;2023-09;eco2;826.00;133.45;0.00
sirrosteste_UCS_AMV-17;2023-09;etvoc;2050.00;993.64;400.00
sirrosteste_UCS_AMV-17;2023-08;temperatura;47.60;19.70;13.30
sirrosteste_UCS_AMV-17;2023-08;umidade;93.50;62.80;15.00
sirrosteste_UCS_AMV-17;2023-08;luminosidade;8954.60;93.20;0.00
sirrosteste_UCS_AMV-17;2023-08;ruido;120.00;62.64;43.20
sirrosteste_UCS_AMV-17;2023-08;eco2;20110.00;239.75;0.00
sirrosteste_UCS_AMV-17;2023-08;etvoc;11079.00;894.28;400.00
sirrosteste_UCS_AMV-17;2023-07;temperatura;21.80;16.64;11.90
sirrosteste_UCS_AMV-17;2023-07;umidade;72.30;64.08;44.30
sirrosteste_UCS_AMV-17;2023-07;luminosidade;8713.80;133.78;0.00
sirrosteste_UCS_AMV-17;2023-07;ruido;120.00;58.07;42.60
sirrosteste_UCS_AMV-17;2023-07;eco2;2648.00;64.87;0.00
sirrosteste_UCS_AMV-17;2023-07;etvoc;2906.00;772.58;400.00
sirrosteste_UCS_AMV-17;2023-05;temperatura;25.00;23.23;21.50
sirrosteste_UCS_AMV-17;2023-05;umidade;67.30;57.76;50.30
sirrosteste_UCS_AMV-17;2023-05;luminosidade;212.50;11.56;0.00
sirrosteste_UCS_AMV-17;2023-05;ruido;108.20;73.87;49.00
sirrosteste_UCS_AMV-17;2023-05;eco2;204.00;24.94;0.00
sirrosteste_UCS_AMV-17;2023-05;etvoc;2986.00;649.84;400.00
sirrosteste_UCS_AMV-17;2023-04;temperatura;28.90;21.50;13.00
sirrosteste_UCS_AMV-17;2023-04;umidade;69.00;58.25;37.70
sirrosteste_UCS_AMV-17;2023-04;luminosidade;2711.70;133.07;0.00
sirrosteste_UCS_AMV-17;2023-04;ruido;114.60;59.10;43.10
sirrosteste_UCS_AMV-17;2023-04;eco2;603.00;29.97;0.00
sirrosteste_UCS_AMV-17;2023-04;etvoc;3216.00;629.35;400.00
sirrosteste_UCS_AMV-17;2023-03;temperatura;30.10;24.97;22.00
sirrosteste_UCS_AMV-17;2023-03;umidade;64.80;58.63;43.40
sirrosteste_UCS_AMV-17;2023-03;luminosidade;2949.20;184.59;0.00
sirrosteste_UCS_AMV-17;2023-03;ruido;98.20;57.59;41.40
sirrosteste_UCS_AMV-17;2023-03;eco2;502.00;25.97;0.00
sirrosteste_UCS_AMV-17;2023-03;etvoc;2031.00;569.45;400.00
sirrosteste_UCS_AMV-18;2024-07;temperatura;20.30;8.27;2.40
sirrosteste_UCS_AMV-18;2024-07;umidade;99.80;95.87;75.50
sirrosteste_UCS_AMV-18;2024-07;luminosidade;4199.30;454.14;1.00
sirrosteste_UCS_AMV-18;2024-07;ruido;114.30;83.45;48.80
sirrosteste_UCS_AMV-18;2024-07;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-18;2024-07;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-18;2024-06;temperatura;28.60;16.66;3.70
sirrosteste_UCS_AMV-18;2024-06;umidade;99.90;86.05;53.10
sirrosteste_UCS_AMV-18;2024-06;luminosidade;4213.00;412.87;0.70
sirrosteste_UCS_AMV-18;2024-06;ruido;120.00;83.40;53.60
sirrosteste_UCS_AMV-18;2024-06;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-18;2024-06;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-18;2024-05;temperatura;33.20;15.25;3.50
sirrosteste_UCS_AMV-18;2024-05;umidade;99.90;92.46;49.30
sirrosteste_UCS_AMV-18;2024-05;luminosidade;5409.40;453.44;1.20
sirrosteste_UCS_AMV-18;2024-05;ruido;120.00;83.01;51.90
sirrosteste_UCS_AMV-18;2024-05;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-18;2024-05;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-18;2024-04;temperatura;35.00;21.18;14.00
sirrosteste_UCS_AMV-18;2024-04;umidade;118.90;81.62;40.80
sirrosteste_UCS_AMV-18;2024-04;luminosidade;6307.10;488.85;0.00
sirrosteste_UCS_AMV-18;2024-04;ruido;120.00;70.73;41.30
sirrosteste_UCS_AMV-18;2024-04;eco2;1085.00;26.76;0.00
sirrosteste_UCS_AMV-18;2024-04;etvoc;2174.00;552.50;400.00
sirrosteste_UCS_AMV-18;2024-01;temperatura;25.20;25.20;25.20
sirrosteste_UCS_AMV-18;2024-01;umidade;63.30;63.30;63.30
sirrosteste_UCS_AMV-18;2024-01;luminosidade;290.80;247.49;190.10
sirrosteste_UCS_AMV-18;2024-01;ruido;104.10;80.40;63.10
sirrosteste_UCS_AMV-18;2024-01;eco2;88.00;26.79;0.00
sirrosteste_UCS_AMV-18;2024-01;etvoc;981.00;580.14;404.00
sirrosteste_UCS_AMV-18;2023-05;temperatura;23.40;19.71;14.20
sirrosteste_UCS_AMV-18;2023-05;umidade;75.30;67.62;51.70
sirrosteste_UCS_AMV-18;2023-05;luminosidade;1865.80;133.22;0.00
sirrosteste_UCS_AMV-18;2023-05;ruido;113.70;58.19;41.70
sirrosteste_UCS_AMV-18;2023-05;eco2;180.00;9.03;0.00
sirrosteste_UCS_AMV-18;2023-05;etvoc;1518.00;485.61;400.00
sirrosteste_UCS_AMV-18;2023-04;temperatura;27.00;21.97;16.20
sirrosteste_UCS_AMV-18;2023-04;umidade;67.00;57.44;42.70
sirrosteste_UCS_AMV-18;2023-04;luminosidade;631.70;9.51;0.00
sirrosteste_UCS_AMV-18;2023-04;ruido;120.00;62.93;43.10
sirrosteste_UCS_AMV-18;2023-04;eco2;576.00;8.73;0.00
sirrosteste_UCS_AMV-18;2023-04;etvoc;2758.00;508.14;0.00
sirrosteste_UCS_AMV-18;2023-02;temperatura;37.80;26.81;22.30
sirrosteste_UCS_AMV-18;2023-02;umidade;61.80;50.19;32.40
sirrosteste_UCS_AMV-18;2023-02;luminosidade;4565.80;455.68;0.00
sirrosteste_UCS_AMV-18;2023-02;ruido;120.00;79.90;56.30
sirrosteste_UCS_AMV-18;2023-02;eco2;647.00;105.27;0.00
sirrosteste_UCS_AMV-18;2023-02;etvoc;8192.00;1398.92;0.00
sirrosteste_UCS_AMV-19;2024-08;temperatura;24.30;18.00;12.70
sirrosteste_UCS_AMV-19;2024-08;umidade;89.50;81.44;57.00
sirrosteste_UCS_AMV-19;2024-08;luminosidade;454.50;78.10;0.00
sirrosteste_UCS_AMV-19;2024-08;ruido;105.40;67.92;44.50
sirrosteste_UCS_AMV-19;2024-08;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-19;2024-08;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-19;2024-07;temperatura;24.80;19.11;8.20
sirrosteste_UCS_AMV-19;2024-07;umidade;98.40;87.19;56.60
sirrosteste_UCS_AMV-19;2024-07;luminosidade;485.90;78.73;0.00
sirrosteste_UCS_AMV-19;2024-07;ruido;104.80;71.95;43.80
sirrosteste_UCS_AMV-19;2024-07;eco2;109.00;9.09;0.00
sirrosteste_UCS_AMV-19;2024-07;etvoc;1119.00;447.07;400.00
sirrosteste_UCS_AMV-19;2024-06;temperatura;19.50;19.50;19.50
sirrosteste_UCS_AMV-19;2024-06;umidade;89.90;89.81;87.20
sirrosteste_UCS_AMV-19;2024-06;luminosidade;379.90;74.67;0.00
sirrosteste_UCS_AMV-19;2024-06;ruido;110.50;67.19;44.70
sirrosteste_UCS_AMV-19;2024-06;eco2;1183.00;106.72;0.00
sirrosteste_UCS_AMV-19;2024-06;etvoc;2220.00;808.85;400.00
sirrosteste_UCS_AMV-19;2024-05;temperatura;19.50;19.50;19.00
sirrosteste_UCS_AMV-19;2024-05;umidade;89.90;89.80;87.20
sirrosteste_UCS_AMV-19;2024-05;luminosidade;543.10;58.35;0.00
sirrosteste_UCS_AMV-19;2024-05;ruido;120.00;71.58;44.10
sirrosteste_UCS_AMV-19;2024-05;eco2;1195.00;306.66;0.00
sirrosteste_UCS_AMV-19;2024-05;etvoc;2226.00;1238.61;400.00
sirrosteste_UCS_AMV-19;2024-04;temperatura;37.40;23.57;0.00
sirrosteste_UCS_AMV-19;2024-04;umidade;97.20;66.73;0.00
sirrosteste_UCS_AMV-19;2024-04;luminosidade;3574.40;86.28;0.00
sirrosteste_UCS_AMV-19;2024-04;ruido;120.00;64.44;41.40
sirrosteste_UCS_AMV-19;2024-04;eco2;1192.00;92.73;0.00
sirrosteste_UCS_AMV-19;2024-04;etvoc;2224.00;702.68;400.00
sirrosteste_UCS_AMV-19;2024-03;temperatura;39.50;27.27;20.50
sirrosteste_UCS_AMV-19;2024-03;umidade;86.80;63.37;40.00
sirrosteste_UCS_AMV-19;2024-03;luminosidade;2639.40;25.89;0.00
sirrosteste_UCS_AMV-19;2024-03;ruido;120.00;65.29;41.70
sirrosteste_UCS_AMV-19;2024-03;eco2;396.00;9.68;0.00
sirrosteste_UCS_AMV-19;2024-03;etvoc;1754.00;413.68;400.00
sirrosteste_UCS_AMV-20;2025-03;temperatura;25.60;18.40;16.90
sirrosteste_UCS_AMV-20;2025-03;umidade;85.70;81.41;59.50
sirrosteste_UCS_AMV-20;2025-03;luminosidade;1872.30;143.47;2.30
sirrosteste_UCS_AMV-20;2025-03;ruido;110.90;84.11;72.30
sirrosteste_UCS_AMV-20;2025-03;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-20;2025-03;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-20;2024-12;temperatura;37.10;18.15;9.70
sirrosteste_UCS_AMV-20;2024-12;umidade;96.70;77.10;36.80
sirrosteste_UCS_AMV-20;2024-12;luminosidade;27306.20;1269.13;2.20
sirrosteste_UCS_AMV-20;2024-12;ruido;120.00;73.00;44.90
sirrosteste_UCS_AMV-20;2024-12;eco2;20.00;20.00;20.00
sirrosteste_UCS_AMV-20;2024-12;etvoc;403.00;403.00;403.00
sirrosteste_UCS_AMV-20;2024-11;temperatura;31.20;20.84;9.40
sirrosteste_UCS_AMV-20;2024-11;umidade;94.20;78.02;45.40
sirrosteste_UCS_AMV-20;2024-11;luminosidade;15918.90;1201.22;2.40
sirrosteste_UCS_AMV-20;2024-11;ruido;120.00;78.02;62.20
sirrosteste_UCS_AMV-20;2024-11;eco2;20.00;19.87;0.00
sirrosteste_UCS_AMV-20;2024-11;etvoc;403.00;402.98;400.00
sirrosteste_UCS_AMV-20;2024-10;temperatura;26.40;13.86;5.40
sirrosteste_UCS_AMV-20;2024-10;umidade;94.20;77.39;34.50
sirrosteste_UCS_AMV-20;2024-10;luminosidade;9139.70;708.28;2.50
sirrosteste_UCS_AMV-20;2024-10;ruido;120.00;71.85;42.10
sirrosteste_UCS_AMV-20;2024-10;eco2;0.00;0.00;0.00
sirrosteste_UCS_AMV-20;2024-10;etvoc;400.00;400.00;400.00
sirrosteste_UCS_AMV-20;2024-09;temperatura;37.50;16.67;1.80
sirrosteste_UCS_AMV-20;2024-09;umidade;95.90;74.12;25.40
sirrosteste_UCS_AMV-20;2024-09;luminosidade;7835.70;640.85;2.50
sirrosteste_UCS_AMV-20;2024-09;ruido;120.00;71.14;38.70
sirrosteste_UCS_AMV-20;2024-09;eco2;0.00;0.00;0.00
sirrosteste_UCS_AMV-20;2024-09;etvoc;400.00;400.00;400.00
sirrosteste_UCS_AMV-20;2024-08;temperatura;3278.30;13.79;0.00
sirrosteste_UCS_AMV-20;2024-08;umidade;95.20;71.78;27.10
sirrosteste_UCS_AMV-20;2024-08;luminosidade;5574.20;473.35;0.50
sirrosteste_UCS_AMV-20;2024-08;ruido;120.00;70.72;38.30
sirrosteste_UCS_AMV-20;2024-08;eco2;41.00;6.22;0.00
sirrosteste_UCS_AMV-20;2024-08;etvoc;676.00;401.28;400.00
sirrosteste_UCS_AMV-20;2024-07;temperatura;24.80;12.08;7.00
sirrosteste_UCS_AMV-20;2024-07;umidade;92.00;75.21;40.60
sirrosteste_UCS_AMV-20;2024-07;luminosidade;3596.40;424.58;2.80
sirrosteste_UCS_AMV-20;2024-07;ruido;120.00;74.56;51.70
sirrosteste_UCS_AMV-20;2024-07;eco2;19.00;0.04;0.00
sirrosteste_UCS_AMV-20;2024-07;etvoc;533.00;400.34;400.00
sirrosteste_UCS_AMV-20;2024-06;temperatura;28.30;18.21;13.10
sirrosteste_UCS_AMV-20;2024-06;umidade;72.50;64.18;52.50
sirrosteste_UCS_AMV-20;2024-06;luminosidade;42.40;1.88;0.00
sirrosteste_UCS_AMV-20;2024-06;ruido;99.20;57.75;44.30
sirrosteste_UCS_AMV-20;2024-06;eco2;437.00;46.61;0.00
sirrosteste_UCS_AMV-20;2024-06;etvoc;1788.00;684.33;400.00
sirrosteste_UCS_AMV-20;2024-05;temperatura;28.30;17.38;12.00
sirrosteste_UCS_AMV-20;2024-05;umidade;76.20;65.72;48.50
sirrosteste_UCS_AMV-20;2024-05;luminosidade;270.90;2.14;0.00
sirrosteste_UCS_AMV-20;2024-05;ruido;104.50;57.09;43.50
sirrosteste_UCS_AMV-20;2024-05;eco2;415.00;40.12;0.00
sirrosteste_UCS_AMV-20;2024-05;etvoc;1771.00;660.81;400.00
sirrosteste_UCS_AMV-20;2024-04;temperatura;28.30;22.40;19.20
sirrosteste_UCS_AMV-20;2024-04;umidade;73.60;64.93;53.00
sirrosteste_UCS_AMV-20;2024-04;luminosidade;275.30;1.73;0.00
sirrosteste_UCS_AMV-20;2024-04;ruido;120.00;58.16;43.00
sirrosteste_UCS_AMV-20;2024-04;eco2;554.00;40.65;0.00
sirrosteste_UCS_AMV-20;2024-04;etvoc;1875.00;667.12;400.00
sirrosteste_UCS_AMV-20;2023-10;temperatura;28.90;20.62;16.70
sirrosteste_UCS_AMV-20;2023-10;umidade;72.70;62.51;35.00
sirrosteste_UCS_AMV-20;2023-10;luminosidade;560.30;18.80;0.00
sirrosteste_UCS_AMV-20;2023-10;ruido;120.00;63.57;41.40
sirrosteste_UCS_AMV-20;2023-10;eco2;5050.00;87.63;0.00
sirrosteste_UCS_AMV-20;2023-10;etvoc;4020.00;813.99;400.00
sirrosteste_UCS_AMV-21;2024-06;temperatura;28.30;18.22;13.90
sirrosteste_UCS_AMV-21;2024-06;umidade;81.60;67.60;54.50
sirrosteste_UCS_AMV-21;2024-06;luminosidade;6.30;0.87;0.00
sirrosteste_UCS_AMV-21;2024-06;ruido;120.00;64.33;45.20
sirrosteste_UCS_AMV-21;2024-06;eco2;1002.00;44.43;0.00
sirrosteste_UCS_AMV-21;2024-06;etvoc;2134.00;669.19;400.00
sirrosteste_UCS_AMV-21;2024-05;temperatura;28.30;17.60;12.50
sirrosteste_UCS_AMV-21;2024-05;umidade;79.90;68.34;55.60
sirrosteste_UCS_AMV-21;2024-05;luminosidade;15.00;0.81;0.00
sirrosteste_UCS_AMV-21;2024-05;ruido;101.20;63.33;44.40
sirrosteste_UCS_AMV-21;2024-05;eco2;883.00;52.08;0.00
sirrosteste_UCS_AMV-21;2024-05;etvoc;2081.00;712.80;400.00
sirrosteste_UCS_AMV-21;2024-04;temperatura;28.30;22.19;20.00
sirrosteste_UCS_AMV-21;2024-04;umidade;77.00;63.91;49.40
sirrosteste_UCS_AMV-21;2024-04;luminosidade;320.00;2.08;0.00
sirrosteste_UCS_AMV-21;2024-04;ruido;110.60;74.62;47.50
sirrosteste_UCS_AMV-21;2024-04;eco2;187.00;21.17;0.00
sirrosteste_UCS_AMV-21;2024-04;etvoc;1523.00;544.78;400.00
sirrosteste_UCS_AMV-21;2024-03;temperatura;53.60;32.38;14.10
sirrosteste_UCS_AMV-21;2024-03;umidade;93.10;51.78;18.30
sirrosteste_UCS_AMV-21;2024-03;luminosidade;25019.10;2889.19;-1.00
sirrosteste_UCS_AMV-21;2024-03;ruido;110.70;83.56;61.00
sirrosteste_UCS_AMV-21;2024-03;eco2;20.00;19.28;0.00
sirrosteste_UCS_AMV-21;2024-03;etvoc;445.00;403.70;400.00
sirrosteste_UCS_AMV-21;2024-02;temperatura;53.30;28.30;15.20
sirrosteste_UCS_AMV-21;2024-02;umidade;98.20;60.10;22.80
sirrosteste_UCS_AMV-21;2024-02;luminosidade;27306.20;3625.11;-1.00
sirrosteste_UCS_AMV-21;2024-02;ruido;120.00;79.46;57.70
sirrosteste_UCS_AMV-21;2024-02;eco2;20.00;19.95;0.00
sirrosteste_UCS_AMV-21;2024-02;etvoc;523.00;403.36;400.00
sirrosteste_UCS_AMV-21;2024-01;temperatura;47.70;24.03;18.70
sirrosteste_UCS_AMV-21;2024-01;umidade;82.00;61.34;19.70
sirrosteste_UCS_AMV-21;2024-01;luminosidade;27306.20;283.15;0.00
sirrosteste_UCS_AMV-21;2024-01;ruido;120.00;69.30;41.20
sirrosteste_UCS_AMV-21;2024-01;eco2;250.00;20.32;0.00
sirrosteste_UCS_AMV-21;2024-01;etvoc;1605.00;409.06;400.00
sirrosteste_UCS_AMV-21;2023-05;temperatura;24.20;20.38;9.70
sirrosteste_UCS_AMV-21;2023-05;umidade;86.70;68.47;49.10
sirrosteste_UCS_AMV-21;2023-05;luminosidade;9807.50;22.91;0.00
sirrosteste_UCS_AMV-21;2023-05;ruido;120.00;58.48;45.60
sirrosteste_UCS_AMV-21;2023-05;eco2;155.00;1.33;0.00
sirrosteste_UCS_AMV-21;2023-05;etvoc;1437.00;479.26;400.00
sirrosteste_UCS_AMV-21;2023-04;temperatura;27.20;21.97;15.20
sirrosteste_UCS_AMV-21;2023-04;umidade;85.30;57.34;42.50
sirrosteste_UCS_AMV-21;2023-04;luminosidade;330.80;8.56;0.00
sirrosteste_UCS_AMV-21;2023-04;ruido;120.00;63.19;46.00
sirrosteste_UCS_AMV-21;2023-04;eco2;445.00;17.85;0.00
sirrosteste_UCS_AMV-21;2023-04;etvoc;2279.00;548.21;400.00
sirrosteste_UCS_AMV-21;2023-03;temperatura;30.00;24.85;21.00
sirrosteste_UCS_AMV-21;2023-03;umidade;80.50;64.34;50.30
sirrosteste_UCS_AMV-21;2023-03;luminosidade;212.50;6.29;0.00
sirrosteste_UCS_AMV-21;2023-03;ruido;109.30;78.44;59.70
sirrosteste_UCS_AMV-21;2023-03;eco2;127.00;6.25;0.00
sirrosteste_UCS_AMV-21;2023-03;etvoc;964.00;480.11;400.00
sirrosteste_UCS_AMV-22;2024-10;temperatura;15.30;15.30;15.30
sirrosteste_UCS_AMV-22;2024-10;umidade;91.30;91.25;89.20
sirrosteste_UCS_AMV-22;2024-10;luminosidade;-1.00;-1.00;-1.00
sirrosteste_UCS_AMV-22;2024-10;ruido;120.00;87.70;50.20
sirrosteste_UCS_AMV-22;2024-10;eco2;1039.00;8.82;2.00
sirrosteste_UCS_AMV-22;2024-10;etvoc;2150.00;458.94;417.00
sirrosteste_UCS_AMV-22;2024-09;temperatura;15.30;15.30;15.30
sirrosteste_UCS_AMV-22;2024-09;umidade;91.30;91.25;89.10
sirrosteste_UCS_AMV-22;2024-09;luminosidade;-1.00;-1.00;-1.00
sirrosteste_UCS_AMV-22;2024-09;ruido;120.00;83.32;50.30
sirrosteste_UCS_AMV-22;2024-09;eco2;1083.00;11.69;0.00
sirrosteste_UCS_AMV-22;2024-09;etvoc;2173.00;475.18;400.00
sirrosteste_UCS_AMV-22;2024-08;temperatura;30.10;14.35;4.60
sirrosteste_UCS_AMV-22;2024-08;umidade;95.40;85.85;34.20
sirrosteste_UCS_AMV-22;2024-08;luminosidade;-1.00;-1.00;-1.00
sirrosteste_UCS_AMV-22;2024-08;ruido;114.80;82.96;47.80
sirrosteste_UCS_AMV-22;2024-08;eco2;1193.00;54.03;0.00
sirrosteste_UCS_AMV-22;2024-08;etvoc;2224.00;565.66;400.00
sirrosteste_UCS_AMV-22;2024-07;temperatura;27.00;16.42;14.30
sirrosteste_UCS_AMV-22;2024-07;umidade;92.90;65.48;43.80
sirrosteste_UCS_AMV-22;2024-07;luminosidade;7213.80;157.37;-1.00
sirrosteste_UCS_AMV-22;2024-07;ruido;114.70;71.91;55.00
sirrosteste_UCS_AMV-22;2024-07;eco2;1183.00;157.94;0.00
sirrosteste_UCS_AMV-22;2024-07;etvoc;2218.00;996.24;400.00
sirrosteste_UCS_AMV-22;2024-06;temperatura;15.60;15.60;15.60
sirrosteste_UCS_AMV-22;2024-06;umidade;61.90;61.90;61.90
sirrosteste_UCS_AMV-22;2024-06;luminosidade;30.70;3.24;0.00
sirrosteste_UCS_AMV-22;2024-06;ruido;102.10;68.05;59.10
sirrosteste_UCS_AMV-22;2024-06;eco2;1184.00;237.20;0.00
sirrosteste_UCS_AMV-22;2024-06;etvoc;2219.00;1137.92;400.00
sirrosteste_UCS_AMV-22;2024-05;temperatura;28.30;18.57;15.20
sirrosteste_UCS_AMV-22;2024-05;umidade;82.10;65.33;56.50
sirrosteste_UCS_AMV-22;2024-05;luminosidade;96.40;3.32;0.00
sirrosteste_UCS_AMV-22;2024-05;ruido;100.00;65.14;58.00
sirrosteste_UCS_AMV-22;2024-05;eco2;1002.00;88.70;4.00
sirrosteste_UCS_AMV-22;2024-05;etvoc;2134.00;859.18;430.00
sirrosteste_UCS_AMV-22;2024-04;temperatura;31.60;23.85;20.60
sirrosteste_UCS_AMV-22;2024-04;umidade;83.40;65.17;45.40
sirrosteste_UCS_AMV-22;2024-04;luminosidade;57.60;2.75;0.00
sirrosteste_UCS_AMV-22;2024-04;ruido;113.50;66.87;43.50
sirrosteste_UCS_AMV-22;2024-04;eco2;1715.00;32.55;0.00
sirrosteste_UCS_AMV-22;2024-04;etvoc;2471.00;607.07;400.00
sirrosteste_UCS_AMV-22;2024-03;temperatura;35.60;28.28;10.00
sirrosteste_UCS_AMV-22;2024-03;umidade;97.80;66.15;37.40
sirrosteste_UCS_AMV-22;2024-03;luminosidade;7828.40;17.56;0.00
sirrosteste_UCS_AMV-22;2024-03;ruido;446.00;70.21;43.80
sirrosteste_UCS_AMV-22;2024-03;eco2;5589.00;175.07;0.00
sirrosteste_UCS_AMV-22;2024-03;etvoc;4282.00;763.47;0.00
sirrosteste_UCS_AMV-22;2023-05;temperatura;24.50;22.97;21.70
sirrosteste_UCS_AMV-22;2023-05;umidade;69.10;59.06;51.50
sirrosteste_UCS_AMV-22;2023-05;luminosidade;212.50;5.41;0.00
sirrosteste_UCS_AMV-22;2023-05;ruido;106.80;71.98;45.90
sirrosteste_UCS_AMV-22;2023-05;eco2;617.00;64.15;0.00
sirrosteste_UCS_AMV-22;2023-05;etvoc;4602.00;815.07;400.00
sirrosteste_UCS_AMV-22;2023-04;temperatura;25.20;23.61;21.60
sirrosteste_UCS_AMV-22;2023-04;umidade;60.90;54.04;46.60
sirrosteste_UCS_AMV-22;2023-04;luminosidade;212.50;4.98;0.00
sirrosteste_UCS_AMV-22;2023-04;ruido;112.50;70.69;48.40
sirrosteste_UCS_AMV-22;2023-04;eco2;231.00;25.42;0.00
sirrosteste_UCS_AMV-22;2023-04;etvoc;2257.00;594.78;400.00
sirrosteste_UCS_AMV-23;2024-12;temperatura;44.70;21.97;13.70
sirrosteste_UCS_AMV-23;2024-12;umidade;100.00;75.62;25.10
sirrosteste_UCS_AMV-23;2024-12;luminosidade;27306.20;1442.50;0.00
sirrosteste_UCS_AMV-23;2024-12;ruido;109.60;73.67;40.00
sirrosteste_UCS_AMV-23;2024-12;eco2;20.00;18.69;0.00
sirrosteste_UCS_AMV-23;2024-12;etvoc;468.00;403.72;400.00
sirrosteste_UCS_AMV-23;2024-11;temperatura;44.80;23.79;11.00
sirrosteste_UCS_AMV-23;2024-11;umidade;100.00;67.15;21.80
sirrosteste_UCS_AMV-23;2024-11;luminosidade;27306.20;1383.12;0.00
sirrosteste_UCS_AMV-23;2024-11;ruido;120.00;75.85;41.00
sirrosteste_UCS_AMV-23;2024-11;eco2;301.00;20.10;20.00
sirrosteste_UCS_AMV-23;2024-11;etvoc;1662.00;403.47;403.00
sirrosteste_UCS_AMV-23;2024-07;temperatura;28.30;9.81;0.90
sirrosteste_UCS_AMV-23;2024-07;umidade;100.00;91.32;37.80
sirrosteste_UCS_AMV-23;2024-07;luminosidade;1910.90;237.62;0.00
sirrosteste_UCS_AMV-23;2024-07;ruido;111.00;76.92;45.10
sirrosteste_UCS_AMV-23;2024-07;eco2;1127.00;24.89;0.00
sirrosteste_UCS_AMV-23;2024-07;etvoc;2194.00;445.22;400.00
sirrosteste_UCS_AMV-23;2024-06;temperatura;60.00;14.80;0.10
sirrosteste_UCS_AMV-23;2024-06;umidade;100.00;82.67;36.50
sirrosteste_UCS_AMV-23;2024-06;luminosidade;1993.00;255.28;0.00
sirrosteste_UCS_AMV-23;2024-06;ruido;120.00;77.28;45.50
sirrosteste_UCS_AMV-23;2024-06;eco2;1193.00;47.78;0.00
sirrosteste_UCS_AMV-23;2024-06;etvoc;2224.00;513.12;400.00
sirrosteste_UCS_AMV-23;2024-05;temperatura;28.30;14.65;4.10
sirrosteste_UCS_AMV-23;2024-05;umidade;100.00;91.67;48.20
sirrosteste_UCS_AMV-23;2024-05;luminosidade;2430.10;238.08;0.00
sirrosteste_UCS_AMV-23;2024-05;ruido;113.60;78.91;45.80
sirrosteste_UCS_AMV-23;2024-05;eco2;1191.00;86.30;0.00
sirrosteste_UCS_AMV-23;2024-05;etvoc;2224.00;638.39;400.00
sirrosteste_UCS_AMV-23;2024-04;temperatura;31.00;20.80;14.80
sirrosteste_UCS_AMV-23;2024-04;umidade;100.00;85.34;47.00
sirrosteste_UCS_AMV-23;2024-04;luminosidade;10868.70;277.02;0.00
sirrosteste_UCS_AMV-23;2024-04;ruido;120.00;73.58;41.40
sirrosteste_UCS_AMV-23;2024-04;eco2;1161.00;101.75;0.00
sirrosteste_UCS_AMV-23;2024-04;etvoc;2210.00;835.26;400.00
